enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
20865,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,56,0
6789,0.763,Male,No relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,1,44,0
13694,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,1,105,0
5154,0.92,Other,No relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,2,29,0
26890,0.893,Male,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,1,20,0
15515,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,NGO,1,114,0
16516,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,94,1
16778,0.624,Male,No relevent experience,Full time course,Masters,STEM,1,500-999,Pvt Ltd,1,218,0
8063,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,11,0
32035,0.827,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,2,38,0
11765,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,14,0
3201,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,50-99,NGO,>4,54,0
23683,0.698,Female,No relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,1,51,0
21562,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,15,50-99,Funded Startup,2,40,0
6960,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,>4,33,0
24059,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,39,0
32154,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,>4,14,0
14600,0.884,Other,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,141,0
31724,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,50-99,Pvt Ltd,>4,135,0
25451,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,134,0
32644,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,>4,85,0
26905,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,102,0
10409,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,>4,84,0
5468,0.91,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,47,0
19809,0.887,Male,Has relevent experience,Full time course,Graduate,STEM,>20,50-99,Pvt Ltd,1,23,0
15492,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,1,12,0
15389,0.897,Male,No relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,1,74,0
25240,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,NGO,1,59,0
28899,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,40,0
8,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,13,100-500,Funded Startup,2,12,0
1005,0.754,Female,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Funded Startup,2,47,0
12679,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,>4,57,0
8046,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Oct-49,Pvt Ltd,>4,24,1
5860,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,3,30,0
21184,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1,9,0
5310,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,34,1
31754,0.91,Other,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,33,0
10797,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,82,0
3934,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,100-500,Pvt Ltd,3,50,0
13331,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,85,0
32569,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,2,17,0
16958,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,22,0
890,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,57,1
25500,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,NGO,3,266,0
29697,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,>20,1000-4999,Pvt Ltd,1,48,0
4081,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,5,1
17682,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,47,0
29774,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,65,0
10018,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,4,44,0
28242,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,31,0
26880,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,3,105,0
20839,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,50,0
20626,0.926,Male,Has relevent experience,Part time course,Graduate,Arts,7,50-99,Pvt Ltd,2,19,0
2764,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,6,0
23143,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,9,Oct-49,Pvt Ltd,1,91,0
31770,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,58,1
1544,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,2,83,0
5752,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,8,0
32724,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,21,0
4831,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,never,102,0
23415,0.895,Male,Has relevent experience,Part time course,Masters,STEM,9,<10,Funded Startup,2,26,0
23502,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,42,0
10085,0.776,Male,Has relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,1,104,0
28520,0.884,Other,Has relevent experience,Part time course,Masters,STEM,>20,Oct-49,Funded Startup,2,5,0
12582,0.848,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Oct-49,Early Stage Startup,1,31,0
30863,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,43,1
12393,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Oct-49,Funded Startup,>4,4,0
16127,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,114,0
668,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,2,Oct-49,Early Stage Startup,1,41,0
20613,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,36,0
28455,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,10,Oct-49,Pvt Ltd,1,52,0
214,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,Pvt Ltd,never,170,0
14087,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,204,0
26641,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,4,192,1
24902,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,4,1
22699,0.926,Male,No relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,never,74,0
28369,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,1,51,0
28935,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,44,0
22861,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Funded Startup,1,104,0
3572,0.827,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,never,10,0
6594,0.887,Male,Has relevent experience,no_enrollment,Graduate,Other,14,<10,Pvt Ltd,1,64,0
32118,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,1,24,0
21573,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,3,<10,Pvt Ltd,2,10,0
12945,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,3,1000-4999,Pvt Ltd,1,26,0
1099,0.836,Male,Has relevent experience,Part time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,29,0
24032,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,>4,50,1
6446,0.925,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,NGO,2,13,0
32677,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,5000-9999,NGO,>4,148,0
12324,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,110,0
31532,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,>4,41,0
21111,0.915,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,37,0
14458,0.926,Male,No relevent experience,Full time course,Masters,STEM,11,Oct-49,Public Sector,1,11,0
9386,0.795,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Public Sector,>4,99,0
31138,0.884,Male,Has relevent experience,no_enrollment,Graduate,Other,5,<10,Pvt Ltd,1,28,0
31143,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,500-999,Other,>4,28,0
17745,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,64,0
11080,0.836,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,122,0
11657,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,4,1
3298,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,184,0
24896,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,22,0
33266,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,58,0
31939,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,86,0
1722,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Public Sector,1,44,0
13063,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,23,0
5499,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Funded Startup,1,316,0
13385,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Oct-49,Pvt Ltd,2,94,0
19784,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,1,90,0
23485,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,NGO,1,29,0
13773,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,>4,17,0
14476,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,Oct-49,Pvt Ltd,>4,39,1
23797,0.926,Male,No relevent experience,Full time course,Graduate,STEM,5,Oct-49,Early Stage Startup,1,21,0
31942,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,Oct-49,Funded Startup,2,45,0
26115,0.827,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,65,1
20850,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,>4,23,0
32159,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Funded Startup,1,12,0
25437,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,1,46,0
6163,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,NGO,1,37,0
28804,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Public Sector,>4,84,0
12623,0.923,Male,Has relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,28,0
30870,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,>4,36,0
10375,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,5000-9999,Pvt Ltd,2,55,1
7007,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,7,0
7404,0.924,Male,No relevent experience,Full time course,Graduate,STEM,10,1000-4999,Public Sector,1,11,0
24370,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,9,Oct-49,Funded Startup,1,44,0
25910,0.794,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Pvt Ltd,1,41,0
26185,0.91,Male,No relevent experience,no_enrollment,Graduate,Arts,2,50-99,Pvt Ltd,2,48,1
20919,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Pvt Ltd,3,87,0
4030,0.91,Male,Has relevent experience,Full time course,Masters,STEM,7,1000-4999,NGO,3,114,0
29932,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,NGO,3,304,0
12566,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Oct-49,Early Stage Startup,>4,36,0
29167,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,10000+,Pvt Ltd,2,96,0
18838,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,4,13,0
10382,0.843,Male,Has relevent experience,Part time course,Graduate,STEM,18,10000+,Pvt Ltd,1,50,0
9691,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,94,0
32003,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,16,100-500,Funded Startup,1,101,0
13766,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,1,9,0
9924,0.91,Other,Has relevent experience,no_enrollment,Masters,STEM,>20,Oct-49,Pvt Ltd,1,21,0
11647,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,37,0
25733,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,15,Oct-49,Funded Startup,4,152,0
29336,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,27,0
10871,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,3,100,0
3613,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Funded Startup,1,42,0
2440,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,1,32,0
1772,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,4,17,1
4711,0.827,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Oct-49,Funded Startup,1,192,0
15513,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Oct-49,Pvt Ltd,2,96,0
30827,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Oct-49,Pvt Ltd,2,84,1
13718,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,2,7,0
23094,0.74,Male,Has relevent experience,Full time course,Graduate,STEM,11,10000+,Pvt Ltd,>4,32,0
315,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,16,10000+,NGO,1,276,0
21512,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Oct-49,Pvt Ltd,>4,67,0
24680,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,1000-4999,NGO,3,6,0
2249,0.923,Male,No relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,25,0
32076,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,40,1
18656,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,5000-9999,Pvt Ltd,1,121,0
2252,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,162,0
13495,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,45,0
24056,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,43,1
20905,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,29,1
1061,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Oct-49,Pvt Ltd,>4,34,0
14502,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,>4,30,0
2059,0.913,Male,Has relevent experience,no_enrollment,Phd,STEM,15,Oct-49,Funded Startup,>4,76,0
20423,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,4,40,0
30989,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Public Sector,2,47,0
26013,0.802,Male,Has relevent experience,Part time course,Graduate,STEM,9,1000-4999,Pvt Ltd,1,149,0
21761,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Public Sector,1,73,0
506,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,>4,154,0
11508,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Funded Startup,2,35,0
14726,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,15,<10,Pvt Ltd,>4,83,1
23652,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Public Sector,3,100,0
33264,0.769,Male,Has relevent experience,no_enrollment,Masters,STEM,10,5000-9999,Pvt Ltd,2,28,0
1860,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,1,56,1
32246,0.698,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,7,0
28932,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,1,13,0
24913,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,1,58,1
28385,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Oct-49,Funded Startup,1,16,1
15000,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,>4,50,1
27553,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,<10,Pvt Ltd,>4,47,0
23165,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,48,0
21982,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,3,50-99,Pvt Ltd,2,19,0
17766,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,27,0
30318,0.926,Male,Has relevent experience,Part time course,Masters,STEM,>20,50-99,Pvt Ltd,4,102,1
23724,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,94,1
562,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,1,300,0
18613,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,13,0
1068,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,4,0
22020,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,2,10,1
30545,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,9,<10,Funded Startup,1,32,0
12537,0.725,Female,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,2,52,0
24278,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,never,66,0
17671,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,3,46,0
26528,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,10,0
9223,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,2,<10,Early Stage Startup,2,89,1
10402,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,>4,134,1
18938,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,100-500,Pvt Ltd,3,54,0
25320,0.91,Male,No relevent experience,Part time course,Graduate,Business Degree,19,<10,Pvt Ltd,>4,9,0
15415,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,53,0
2974,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Other,2,38,1
17741,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,>4,48,1
27284,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Funded Startup,4,7,1
31121,0.55,Male,No relevent experience,no_enrollment,Masters,STEM,10,Oct-49,Pvt Ltd,1,26,0
8970,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,62,0
30249,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Public Sector,3,40,0
24698,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Early Stage Startup,1,3,0
9188,0.666,Female,No relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Funded Startup,never,70,0
7970,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,65,0
5262,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Funded Startup,1,192,1
13989,0.579,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,268,1
17156,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,2,0
12497,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Oct-49,Early Stage Startup,>4,6,0
5748,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Oct-49,Pvt Ltd,1,41,0
2868,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,4,50,0
13111,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,2,180,0
25499,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Funded Startup,1,54,0
24333,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,85,1
31737,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,84,0
5352,0.887,Male,Has relevent experience,no_enrollment,Graduate,No Major,2,Oct-49,Pvt Ltd,1,50,0
30711,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,1,22,0
7981,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,2,69,0
12063,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,Early Stage Startup,2,178,0
27149,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Funded Startup,1,6,0
18761,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,2,16,0
25974,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,28,0
5268,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,2,43,0
15412,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,7,10000+,Public Sector,2,36,0
2947,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,10,0
27565,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Funded Startup,1,27,0
14919,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,41,1
534,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Funded Startup,1,124,0
30792,0.762,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,4,20,0
29319,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Pvt Ltd,2,29,1
25683,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Oct-49,Early Stage Startup,1,38,1
4121,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,97,0
17239,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,3,127,0
29646,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Oct-49,Pvt Ltd,1,66,1
29034,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,NGO,2,163,0
17475,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,44,0
18255,0.925,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,182,0
173,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,45,0
29599,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,18,0
21304,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,2,166,1
13178,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Funded Startup,3,29,1
6577,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Public Sector,2,30,0
6589,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,40,0
23868,0.769,Male,Has relevent experience,Part time course,Graduate,STEM,3,<10,Funded Startup,1,48,0
4212,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,>4,94,0
13469,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,12,1000-4999,Pvt Ltd,1,167,0
33187,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,500-999,Pvt Ltd,>4,68,0
9949,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,35,0
22589,0.794,Male,Has relevent experience,no_enrollment,Masters,Other,13,<10,Early Stage Startup,1,6,0
9538,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,320,0
810,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,128,0
16275,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,3,39,1
10376,0.479,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,500-999,Funded Startup,1,4,0
30596,0.739,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,44,0
5700,0.895,Male,Has relevent experience,Part time course,Graduate,STEM,12,Oct-49,Pvt Ltd,1,12,0
