enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
20788,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,2,24,1
25771,0.926,Male,No relevent experience,Full time course,Masters,Other,8,10000+,Public Sector,4,134,0
10054,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,13,500-999,Funded Startup,4,52,0
18784,0.91,Male,No relevent experience,Full time course,Masters,STEM,11,5000-9999,NGO,>4,90,0
33168,0.624,Female,Has relevent experience,Full time course,Masters,STEM,<1,<10,Pvt Ltd,1,29,1
9675,0.926,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,100-500,Pvt Ltd,1,154,0
12143,0.924,Male,No relevent experience,Full time course,Masters,STEM,>20,500-999,NGO,2,24,0
4673,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,3,18,0
18736,0.698,Male,Has relevent experience,Part time course,Masters,STEM,10,50-99,Funded Startup,1,37,0
29411,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,36,0
20256,0.802,Male,No relevent experience,no_enrollment,Masters,Business Degree,3,1000-4999,Pvt Ltd,1,34,0
5068,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Funded Startup,1,55,0
14554,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,1,100,1
24931,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,83,0
2289,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,28,0
26167,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Oct-49,Early Stage Startup,1,83,0
21542,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Funded Startup,1,59,0
17530,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,3,72,0
10405,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,4,35,0
20316,0.689,Male,Has relevent experience,Full time course,Masters,STEM,10,5000-9999,Pvt Ltd,1,9,0
7690,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,>4,36,1
2982,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,1,61,0
13181,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,>4,70,0
29715,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,47,0
6567,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,56,0
11244,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,20,5000-9999,Public Sector,2,15,0
101,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Oct-49,Funded Startup,3,12,0
213,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Early Stage Startup,1,22,1
18125,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,7,10000+,Pvt Ltd,1,20,0
12421,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,17,Oct-49,Pvt Ltd,1,48,1
20972,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,37,0
20686,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,2,1000-4999,Pvt Ltd,1,56,0
1743,0.893,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,1000-4999,Pvt Ltd,never,133,0
7920,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,2,96,1
21867,0.512,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,68,0
10998,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Oct-49,Funded Startup,2,146,0
32723,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,3,0
25935,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Oct-49,Early Stage Startup,2,57,1
12788,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,>4,6,0
158,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,1,92,1
22586,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,2,37,0
20252,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,1,28,0
25961,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,<10,Early Stage Startup,1,95,0
30217,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,6,0
23005,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,2,50,0
6542,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,NGO,1,13,0
5308,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,1,25,0
20651,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3,1000-4999,NGO,1,6,1
33307,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,4,45,0
12805,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Oct-49,Pvt Ltd,2,25,0
28604,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Early Stage Startup,>4,39,0
8303,0.827,Female,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,130,0
3157,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,5,50-99,Pvt Ltd,1,198,0
2452,0.897,Female,No relevent experience,no_enrollment,Masters,STEM,6,500-999,Public Sector,4,72,0
18599,0.926,Male,No relevent experience,Full time course,Masters,STEM,4,Oct-49,Public Sector,4,40,1
15033,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Public Sector,2,41,0
11389,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,50-99,Pvt Ltd,>4,118,0
24532,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,>4,97,0
31290,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19,<10,Early Stage Startup,1,18,0
1799,0.804,Female,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,>4,92,0
10786,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,18,5000-9999,Other,>4,52,0
18636,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Public Sector,>4,107,0
8449,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,2,8,0
18845,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Funded Startup,3,40,0
20896,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,84,0
2202,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,>4,29,1
14188,0.647,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,>4,110,0
2121,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,42,0
17261,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,1,14,0
26696,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,>4,23,0
2502,0.624,Male,Has relevent experience,Full time course,Masters,STEM,7,100-500,Pvt Ltd,1,154,0
26851,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,2,36,0
18467,0.776,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,2,25,0
29679,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Pvt Ltd,1,76,0
929,0.836,Female,No relevent experience,no_enrollment,Masters,STEM,6,500-999,Funded Startup,1,22,0
6828,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,1,60,1
11303,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,>4,54,0
4396,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,256,0
19148,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,41,0
9829,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,11,<10,Pvt Ltd,never,154,0
2961,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Public Sector,2,102,0
6417,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,4,192,1
31641,0.92,Female,No relevent experience,Full time course,Masters,STEM,>20,5000-9999,Public Sector,>4,4,0
4149,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,3,34,0
13519,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,NGO,1,30,0
12863,0.926,Male,No relevent experience,Full time course,Masters,STEM,>20,5000-9999,Other,4,108,1
1012,0.926,Male,Has relevent experience,Part time course,Masters,STEM,16,50-99,NGO,3,58,0
23256,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,64,0
1917,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,182,0
2561,0.924,Female,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Funded Startup,3,75,0
23722,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,4,210,0
9428,0.893,Male,No relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,47,0
9777,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Funded Startup,2,74,0
24229,0.926,Male,Has relevent experience,Full time course,Masters,STEM,11,1000-4999,Public Sector,1,13,0
7337,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,2,51,0
26920,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,4,<10,Pvt Ltd,2,21,0
11877,0.754,Male,No relevent experience,Part time course,Masters,STEM,10,10000+,Public Sector,2,41,0
25670,0.896,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,3,20,0
24117,0.701,Male,Has relevent experience,no_enrollment,Masters,STEM,16,Oct-49,Pvt Ltd,3,11,0
15710,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Oct-49,Pvt Ltd,1,15,0
11771,0.624,Male,Has relevent experience,Full time course,Masters,STEM,7,10000+,Pvt Ltd,3,87,1
5552,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,2,500-999,Public Sector,2,13,0
4034,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,11,0
19588,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,1,107,1
9042,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,11,<10,Pvt Ltd,2,29,1
12035,0.766,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,64,0
15421,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,>4,36,1
3788,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Other,>4,46,0
9959,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,46,0
14872,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,1,10,0
12506,0.897,Male,No relevent experience,no_enrollment,Masters,Business Degree,18,50-99,NGO,1,31,0
1819,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,NGO,>4,26,1
13943,0.91,Male,No relevent experience,no_enrollment,Masters,Humanities,7,100-500,NGO,1,14,0
2865,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,Oct-49,Pvt Ltd,1,144,0
11805,0.924,Male,No relevent experience,no_enrollment,Masters,Arts,5,50-99,Pvt Ltd,2,116,0
3308,0.924,Female,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,60,0
18680,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Oct-49,Pvt Ltd,>4,66,0
28828,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11,<10,Pvt Ltd,3,56,0
16739,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Early Stage Startup,4,19,1
17404,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,124,0
2977,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Oct-49,Pvt Ltd,>4,214,0
10846,0.896,Male,Has relevent experience,no_enrollment,Masters,STEM,14,500-999,Pvt Ltd,1,76,0
12977,0.91,Male,No relevent experience,no_enrollment,Masters,Humanities,3,1000-4999,Public Sector,1,148,0
4421,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,<10,NGO,1,28,0
16792,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1,41,0
23278,0.698,Male,Has relevent experience,Full time course,Masters,STEM,14,<10,Pvt Ltd,4,28,0
25467,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,4,56,0
32148,0.92,Male,Has relevent experience,no_enrollment,Masters,Arts,>20,1000-4999,Pvt Ltd,>4,51,0
6164,0.897,Male,Has relevent experience,no_enrollment,Masters,No Major,>20,10000+,Pvt Ltd,3,112,0
20952,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,2,30,0
8857,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Early Stage Startup,1,110,0
3740,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,1,15,1
20584,0.896,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Oct-49,Pvt Ltd,>4,53,0
2839,0.926,Male,Has relevent experience,Full time course,Masters,STEM,16,5000-9999,Public Sector,2,8,0
2948,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,52,0
3199,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,10,1000-4999,NGO,3,16,0
29972,0.827,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,69,0
26306,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,3,9,1
24592,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Oct-49,Pvt Ltd,2,167,0
14990,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,56,0
18157,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,2,15,0
16384,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Pvt Ltd,2,14,0
33286,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,500-999,Public Sector,1,75,1
32583,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,14,500-999,Pvt Ltd,1,23,0
2143,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,3,77,1
31638,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,44,0
1820,0.558,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,>4,142,0
24052,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,100-500,Pvt Ltd,3,30,0
32901,0.698,Male,Has relevent experience,Full time course,Masters,STEM,18,50-99,Pvt Ltd,>4,6,0
28771,0.924,Male,Has relevent experience,no_enrollment,Masters,Business Degree,1,100-500,Pvt Ltd,1,144,1
27224,0.878,Other,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,9,0
4340,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,4,68,0
17830,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,3,1000-4999,Pvt Ltd,1,42,0
27260,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,95,1
1044,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,42,0
11407,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Public Sector,2,42,1
10061,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,>4,29,0
14854,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,1,50,0
14234,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,NGO,1,14,0
32174,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,1,70,0
32213,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,50-99,Pvt Ltd,1,90,0
32206,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,2,43,0
19623,0.924,Male,Has relevent experience,no_enrollment,Masters,Other,13,50-99,Pvt Ltd,1,196,0
22919,0.896,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Early Stage Startup,4,10,0
8436,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Funded Startup,1,68,0
10875,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,>4,88,0
31459,0.91,Female,Has relevent experience,no_enrollment,Masters,Humanities,4,100-500,Pvt Ltd,2,74,0
2030,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,1,26,0
17691,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,13,0
11284,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,1,19,0
21857,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,2,53,0
11965,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,NGO,1,31,0
4303,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,43,0
20534,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,4,26,0
3537,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,98,0
17640,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,19,5000-9999,Pvt Ltd,2,46,0
1877,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,45,0
21180,0.915,Male,No relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Public Sector,never,28,0
6472,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,109,1
32903,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Public Sector,>4,15,0
21551,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,41,0
4400,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,2,43,0
17907,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,90,0
3108,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,4,43,0
27020,0.92,Male,Has relevent experience,no_enrollment,Masters,Arts,17,10000+,Pvt Ltd,>4,43,0
2369,0.939,Male,No relevent experience,Full time course,Masters,STEM,10,50-99,Public Sector,2,61,0
11318,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,8,0
31829,0.887,Male,No relevent experience,no_enrollment,Masters,STEM,4,Oct-49,Pvt Ltd,1,77,0
13634,0.691,Male,No relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,86,0
24266,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,NGO,1,36,0
69,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,23,1
13560,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,80,0
31091,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,101,0
2779,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,4,53,0
13638,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,3,60,0
4512,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,>4,19,0
8716,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,77,0
5716,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Funded Startup,1,167,0
13857,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Early Stage Startup,2,9,0
2766,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,107,0
7833,0.698,Male,Has relevent experience,no_enrollment,Masters,Humanities,13,50-99,Pvt Ltd,1,50,0
14513,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,Public Sector,1,29,0
18144,0.923,Male,No relevent experience,no_enrollment,Masters,No Major,15,1000-4999,Pvt Ltd,>4,44,0
2405,0.743,Male,Has relevent experience,no_enrollment,Masters,Other,6,1000-4999,Pvt Ltd,1,4,0
27882,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,3,Oct-49,Funded Startup,1,14,0
25839,0.91,Male,Has relevent experience,no_enrollment,Masters,Other,10,50-99,Pvt Ltd,1,47,0
9129,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Funded Startup,1,82,0
5695,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,152,0
20346,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,1,<10,Early Stage Startup,1,78,0
20095,0.698,Male,Has relevent experience,Full time course,Masters,STEM,18,50-99,Pvt Ltd,>4,48,1
15827,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Pvt Ltd,never,102,0
1194,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,4,39,0
2173,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,20,500-999,Pvt Ltd,1,60,0
64,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,3,188,0
4000,0.926,Male,Has relevent experience,no_enrollment,Masters,Other,17,Oct-49,Pvt Ltd,1,26,0
24113,0.743,Male,Has relevent experience,Full time course,Masters,STEM,>20,100-500,Pvt Ltd,>4,16,0
26212,0.913,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,124,0
12281,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,3,135,0
18121,0.898,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,10,0
616,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,4,16,0
10836,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,3,100-500,Public Sector,1,28,0
5195,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,74,0
7927,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,never,38,0
18508,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,7,1
7798,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,2,43,0
27601,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,2,112,0
15846,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,29,0
16932,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,3,500-999,Pvt Ltd,1,67,0
31125,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,3,10000+,Pvt Ltd,1,22,0
265,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,Pvt Ltd,4,36,0
16960,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,1,97,0
1067,0.92,Male,Has relevent experience,Part time course,Masters,STEM,3,1000-4999,Pvt Ltd,2,28,0
33373,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Public Sector,2,34,1
16940,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,500-999,Public Sector,4,12,0
17262,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,1,50-99,Pvt Ltd,never,300,0
3769,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,5,0
31216,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Public Sector,1,22,1
1318,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,500-999,NGO,2,25,0
12397,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,1,50-99,Pvt Ltd,1,51,0
10863,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,never,12,0
1221,0.776,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,32,0
20726,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,232,0
15955,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,2,74,0
1625,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,32,1
27613,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,8,Oct-49,Pvt Ltd,4,156,0
2966,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,50,0
2017,0.903,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,1000-4999,Pvt Ltd,>4,6,0
30924,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,4,0
5771,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,>4,89,0
198,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,66,0
27655,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,116,1
30081,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,48,1
13668,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Funded Startup,1,33,0
11812,0.899,Male,Has relevent experience,no_enrollment,Masters,Humanities,19,Oct-49,Pvt Ltd,2,150,0
10627,0.827,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,102,0
12511,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,1,46,0
20642,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,never,17,0
1972,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,2,162,0
8690,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,>4,64,0
